Ticker,Year,Life_Cycle_Stage,Operating_CF,Investing_CF,Financing_CF
BB,2023,Decline,-262200000.0,175200000.0,6000000.0
BB,2024,Decline,-3500000.0,46600000.0,-165100000.0
TTMI,2020,Shake-out,287176000.0,404292000.0,-642306000.0
TTMI,2021,Data Missing,,,
TTMI,2022,Maturity,176632000.0,-84143000.0,-7232000.0
TTMI,2023,Maturity,272873000.0,-395458000.0,-11311000.0
TTMI,2024,Maturity,236894000.0,-146210000.0,-36821000.0
AGYS,2020,Maturity,10575000.0,-3447000.0,-1116000.0
AGYS,2021,Growth,28407000.0,-1391000.0,25316000.0
AGYS,2022,Maturity,28475000.0,-25679000.0,-4901000.0
AGYS,2023,Maturity,34463000.0,-6870000.0,-11094000.0
AGYS,2024,Maturity,48186000.0,-7602000.0,-8558000.0
EVCM,2020,Growth,57539000.0,-418308000.0,401850000.0
EVCM,2021,Growth,37482000.0,-379668000.0,341183000.0
EVCM,2022,Maturity,64802000.0,-18080000.0,-47309000.0
EVCM,2023,Maturity,104605000.0,-38020000.0,-66630000.0
EVCM,2024,Data Missing,,,
CXM,2020,Maturity,18966000.0,-11666000.0,-7529000.0
CXM,2021,Growth,7311000.0,-219457000.0,269784000.0
CXM,2022,Introduction,-32922000.0,-15650000.0,303132000.0
CXM,2023,Growth,26660000.0,-193494000.0,34971000.0
CXM,2024,Growth,71465000.0,-110570000.0,24086000.0
NATL,2020,Data Missing,,,
NATL,2021,Growth,449000000.0,-2493000000.0,2345000000.0
NATL,2022,Growth,274000000.0,-417000000.0,183000000.0
NATL,2023,Growth,355000000.0,-316000000.0,31000000.0
NATL,2024,Maturity,344000000.0,-135000000.0,-134000000.0
FIVN,2020,Growth,67302000.0,-382330000.0,457424000.0
FIVN,2021,Maturity,28998000.0,-150478000.0,-7501000.0
FIVN,2022,Shake-out,88865000.0,30963000.0,-30232000.0
FIVN,2023,Growth,128838000.0,-259562000.0,94579000.0
FIVN,2024,Growth,143168000.0,-266550000.0,342725000.0
RAMP,2020,Data Missing,,,-201976000.0
RAMP,2021,Data Missing,,-87894000.0,-43495000.0
RAMP,2022,Data Missing,,7578000.0,-66981000.0
RAMP,2023,Data Missing,,-28999000.0,-146010000.0
RAMP,2024,Data Missing,,-173680000.0,-59115000.0
DIOD,2020,Maturity,187220000.0,-106772000.0,-54302000.0
DIOD,2021,Maturity,338543000.0,-144229000.0,-158441000.0
DIOD,2022,Maturity,392501000.0,-265263000.0,-125713000.0
DIOD,2023,Maturity,280914000.0,-158322000.0,-144723000.0
DIOD,2024,Maturity,119435000.0,-118040000.0,-19344000.0
CSGS,2020,Maturity,172993000.0,-66258000.0,-92113000.0
CSGS,2021,Maturity,140223000.0,-66706000.0,-33391000.0
CSGS,2022,Maturity,63597000.0,-9038000.0,-51685000.0
CSGS,2023,Maturity,131896000.0,-27906000.0,-31305000.0
CSGS,2024,Maturity,135717000.0,-5128000.0,-79923000.0
KLIC,2020,Maturity,94412000.0,-125957000.0,-145809000.0
KLIC,2021,Maturity,300032000.0,-81707000.0,-44258000.0
KLIC,2022,Shake-out,390188000.0,133799000.0,-321191000.0
KLIC,2023,Maturity,173404000.0,-91338000.0,-111876000.0
KLIC,2024,Maturity,31037000.0,-138501000.0,-196100000.0
AVDX,2020,Introduction,-44129000.0,-36560000.0,193794000.0
AVDX,2021,Introduction,-68667000.0,-84107000.0,1567859000.0
AVDX,2022,Shake-out,-28701000.0,-140348000.0,-1727000.0
AVDX,2023,Shake-out,8451000.0,51946000.0,290846000.0
AVDX,2024,Maturity,71934000.0,-11310000.0,-440271000.0
DBD,2020,Growth,18000000.0,-82600000.0,16900000.0
DBD,2021,Maturity,123300000.0,-49200000.0,-3600000.0
DBD,2022,Introduction,-387900000.0,-23800000.0,349800000.0
DBD,2023,Maturity,162400000.0,-20100000.0,-4000000.0
DBD,2024,Maturity,149200000.0,-45500000.0,-366500000.0
NN,2020,Introduction,-28405000.0,-7178000.0,34771000.0
NN,2021,Introduction,-47932000.0,-1282000.0,135641000.0
NN,2022,Introduction,-37095000.0,-15736000.0,43000.0
NN,2023,Decline,-35440000.0,1074000.0,68984000.0
NN,2024,Data Missing,,,
CNXN,2020,Maturity,36098000.0,-11033000.0,-19470000.0
CNXN,2021,Maturity,57754000.0,-8733000.0,-36366000.0
CNXN,2022,Maturity,34889000.0,-9077000.0,-11192000.0
CNXN,2023,Maturity,197954000.0,-160202000.0,-15728000.0
CNXN,2024,Maturity,173868000.0,-115286000.0,-25218000.0
EXTR,2020,Growth,35884000.0,-189477000.0,178492000.0
EXTR,2021,Maturity,144535000.0,-17176000.0,-74782000.0
EXTR,2022,Maturity,128177000.0,-84950000.0,-94663000.0
EXTR,2023,Maturity,249212000.0,-13800000.0,-194783000.0
EXTR,2024,Maturity,55486000.0,-18121000.0,-114978000.0
PLUS,2020,Introduction,-74174000.0,-20339000.0,100634000.0
PLUS,2021,Maturity,129507000.0,-35756000.0,-49802000.0
PLUS,2022,Introduction,-20571000.0,-1259000.0,47176000.0
PLUS,2023,Shake-out,-15425000.0,-18926000.0,-20950000.0
PLUS,2024,Maturity,248449000.0,-61964000.0,-36619000.0
RUN,2020,Introduction,-317972000.0,-497789000.0,1160740000.0
RUN,2021,Introduction,-817186000.0,-1686185000.0,2645594000.0
RUN,2022,Introduction,-848793000.0,-2086066000.0,3037451000.0
RUN,2023,Introduction,-820740000.0,-2613143000.0,3468698000.0
RUN,2024,Introduction,-766153000.0,-2701024000.0,3426755000.0
VSH,2020,Maturity,314938000.0,-192084000.0,-209382000.0
VSH,2021,Maturity,457104000.0,-230483000.0,-58814000.0
VSH,2022,Maturity,484288000.0,-528931000.0,-101023000.0
VSH,2023,Growth,365703000.0,-72851000.0,61061000.0
VSH,2024,Maturity,173702000.0,-512462000.0,-35403000.0
ACLS,2020,Maturity,69703000.0,-7266000.0,-2387000.0
ACLS,2021,Maturity,150190000.0,-8718000.0,-52453000.0
ACLS,2022,Maturity,215607000.0,-257254000.0,-65480000.0
ACLS,2023,Maturity,156869000.0,-100858000.0,-68268000.0
ACLS,2024,Maturity,140818000.0,-108726000.0,-71192000.0
RPD,2020,Growth,4887000.0,-156287000.0,200925000.0
RPD,2021,Growth,53917000.0,-325378000.0,264133000.0
RPD,2022,Growth,78204000.0,-39988000.0,7416000.0
RPD,2023,Growth,104278000.0,-178754000.0,79597000.0
RPD,2024,Growth,171670000.0,-46522000.0,5582000.0
SPNS,2020,Data Missing,,,
SPNS,2021,Data Missing,,,
SPNS,2022,Data Missing,,,
SPNS,2023,Data Missing,,,
SPNS,2024,Data Missing,,,
VNET,2020,Data Missing,,,
VNET,2021,Data Missing,,,
VNET,2022,Data Missing,,,
VNET,2023,Data Missing,,,
VNET,2024,Data Missing,,,
NTCT,2020,Maturity,225023000.0,-4309000.0,-286870000.0
NTCT,2021,Shake-out,213921000.0,24698000.0,-118307000.0
NTCT,2022,Maturity,296013000.0,-68353000.0,-54165000.0
NTCT,2023,Shake-out,156650000.0,15304000.0,-419430000.0
NTCT,2024,Shake-out,58811000.0,13358000.0,-69352000.0
JAMF,2020,Growth,52801000.0,-6876000.0,115964000.0
JAMF,2021,Growth,65165000.0,-387418000.0,305528000.0
JAMF,2022,Growth,90005000.0,-34782000.0,261000.0
JAMF,2023,Growth,35964000.0,-22476000.0,5321000.0
JAMF,2024,Maturity,31192000.0,-11801000.0,-41604000.0
PD,2020,Introduction,-173000.0,-232070000.0,225944000.0
PD,2021,Growth,10095000.0,-49320000.0,254367000.0
PD,2022,Decline,-6021000.0,17376000.0,-736000.0
PD,2023,Maturity,16980000.0,-86165000.0,-6413000.0
PD,2024,Growth,71974000.0,-30525000.0,51600000.0
ENFN,2020,Growth,1665000.0,-5068000.0,11559000.0
ENFN,2021,Introduction,-318000.0,-8014000.0,58849000.0
ENFN,2022,Maturity,14156000.0,-7931000.0,-7959000.0
ENFN,2023,Maturity,25634000.0,-9671000.0,-43083000.0
ENFN,2024,Maturity,34682000.0,-13892000.0,-1403000.0
SIMO,2020,Data Missing,,,
SIMO,2021,Data Missing,,,
SIMO,2022,Data Missing,,,
SIMO,2023,Data Missing,,,
SIMO,2024,Data Missing,,,
IBTA,2020,Data Missing,,,
IBTA,2021,Data Missing,,,
IBTA,2022,Introduction,-56499000.0,-35676000.0,74047000.0
IBTA,2023,Shake-out,22716000.0,19672000.0,2385000.0
IBTA,2024,Growth,115917000.0,-10201000.0,181383000.0
FORTY,2020,Data Missing,,,
FORTY,2021,Data Missing,,,
FORTY,2022,Data Missing,,,
FORTY,2023,Data Missing,,,
FORTY,2024,Data Missing,,,
SEMR,2020,Maturity,5852000.0,-6084000.0,-1672000.0
SEMR,2021,Growth,23761000.0,-4633000.0,215324000.0
SEMR,2022,Shake-out,-9624000.0,-179832000.0,-345000.0
SEMR,2023,Maturity,7986000.0,-29068000.0,-19000.0
SEMR,2024,Growth,46996000.0,-58222000.0,1870000.0
ADEA,2020,Shake-out,427603000.0,17840000.0,-351136000.0
ADEA,2021,Maturity,234789000.0,-6206000.0,-196245000.0
ADEA,2022,Maturity,183023000.0,-2913000.0,-263257000.0
ADEA,2023,Maturity,152755000.0,-34488000.0,-178262000.0
ADEA,2024,Maturity,212461000.0,-24022000.0,-164174000.0
ACMR,2020,Introduction,-13547000.0,-69950000.0,32834000.0
ACMR,2021,Introduction,-40093000.0,-11280000.0,538766000.0
ACMR,2022,Introduction,-62194000.0,-265670000.0,45871000.0
ACMR,2023,Introduction,-75323000.0,-6745000.0,18530000.0
ACMR,2024,Growth,152450000.0,-11959000.0,92481000.0
BHE,2020,Maturity,120438000.0,-34383000.0,-57526000.0
BHE,2021,Shake-out,-2622000.0,-41875000.0,-73952000.0
BHE,2022,Introduction,-177467000.0,-41174000.0,159229000.0
BHE,2023,Maturity,174294000.0,-77138000.0,-23578000.0
BHE,2024,Maturity,189225000.0,-32767000.0,-109106000.0
MLNK,2020,Maturity,67479000.0,-115392000.0,-9976000.0
MLNK,2021,Growth,89835000.0,-126299000.0,110228000.0
MLNK,2022,Maturity,74587000.0,-124331000.0,-8121000.0
MLNK,2023,Shake-out,67964000.0,20133000.0,-63436000.0
MLNK,2024,Data Missing,,,
KN,2020,Data Missing,,-35100000.0,-23900000.0
KN,2021,Data Missing,,-129600000.0,-131400000.0
KN,2022,Data Missing,,-32700000.0,-73200000.0
KN,2023,Data Missing,,-141600000.0,58200000.0
KN,2024,Data Missing,,45200000.0,-132000000.0
NABL,2020,Maturity,85665000.0,-16140000.0,-10558000.0
NABL,2021,Maturity,45341000.0,-34833000.0,-42322000.0
NABL,2022,Maturity,71413000.0,-30209000.0,-10402000.0
NABL,2023,Maturity,90089000.0,-22336000.0,-15173000.0
NABL,2024,Maturity,79437000.0,-122421000.0,-22595000.0
TUYA,2020,Data Missing,,,
TUYA,2021,Data Missing,,,
TUYA,2022,Data Missing,,,
TUYA,2023,Data Missing,,,
TUYA,2024,Data Missing,,,
UPBD,2020,Maturity,236502000.0,-20610000.0,-126681000.0
UPBD,2021,Growth,392298000.0,-1335974000.0,892849000.0
UPBD,2022,Maturity,468460000.0,-62330000.0,-370713000.0
UPBD,2023,Maturity,200290000.0,-50957000.0,-202124000.0
UPBD,2024,Maturity,104721000.0,-41505000.0,-93517000.0
HIMX,2020,Data Missing,,,
HIMX,2021,Data Missing,,,
HIMX,2022,Data Missing,,,
HIMX,2023,Data Missing,,,
HIMX,2024,Data Missing,,,
DFIN,2020,Maturity,154200000.0,-19800000.0,-77500000.0
DFIN,2021,Maturity,180000000.0,-45000000.0,-154900000.0
DFIN,2022,Maturity,150200000.0,-50900000.0,-121100000.0
DFIN,2023,Maturity,124000000.0,-51300000.0,-84600000.0
DFIN,2024,Maturity,171100000.0,-53300000.0,-82100000.0
ATEN,2020,Shake-out,55286000.0,5202000.0,-22949000.0
ATEN,2021,Maturity,50097000.0,-38070000.0,-16383000.0
ATEN,2022,Shake-out,66100000.0,11087000.0,-88141000.0
ATEN,2023,Shake-out,44514000.0,13608000.0,-28849000.0
ATEN,2024,Maturity,90492000.0,-48350000.0,-44257000.0
TASK,2020,Growth,58873000.0,-28883000.0,36990000.0
TASK,2021,Introduction,-32674000.0,-59363000.0,54390000.0
TASK,2022,Maturity,147095000.0,-67993000.0,-4035000.0
TASK,2023,Maturity,143670000.0,-31995000.0,-119085000.0
TASK,2024,Maturity,138888000.0,-39104000.0,-25176000.0
GDYN,2020,Growth,5932000.0,-18339000.0,82967000.0
GDYN,2021,Growth,17973000.0,-35366000.0,49134000.0
GDYN,2022,Growth,31652000.0,-16323000.0,97758000.0
GDYN,2023,Maturity,41093000.0,-25950000.0,-16321000.0
GDYN,2024,Growth,30198000.0,-51301000.0,101162000.0
PLAB,2020,Maturity,143046000.0,-65711000.0,-16010000.0
PLAB,2021,Maturity,150772000.0,-103494000.0,-53903000.0
PLAB,2022,Maturity,275187000.0,-147757000.0,-38689000.0
PLAB,2023,Maturity,302176000.0,-101545000.0,-18493000.0
PLAB,2024,Maturity,261444000.0,-156465000.0,-7730000.0
VYX,2020,Maturity,641000000.0,-277000000.0,-514000000.0
VYX,2021,Growth,1009000000.0,-2826000000.0,2178000000.0
VYX,2022,Growth,427000000.0,-387000000.0,1000000.0
VYX,2023,Maturity,694000000.0,-290000000.0,-839000000.0
VYX,2024,Decline,-132000000.0,2189000000.0,-1560000000.0
CTS,2020,Maturity,76783000.0,-23167000.0,-61333000.0
CTS,2021,Maturity,86141000.0,-15896000.0,-20712000.0
CTS,2022,Growth,121197000.0,-111188000.0,4336000.0
CTS,2023,Maturity,88811000.0,-18097000.0,-65399000.0
CTS,2024,Maturity,99289000.0,-140556000.0,-27935000.0
AMPL,2020,Introduction,-10392000.0,-5908000.0,54245000.0
AMPL,2021,Introduction,-31713000.0,-1498000.0,222643000.0
AMPL,2022,Introduction,-5384000.0,-89393000.0,5831000.0
AMPL,2023,Shake-out,25630000.0,9317000.0,-4936000.0
AMPL,2024,Maturity,18506000.0,-75366000.0,-19941000.0
VECO,2020,Growth,43021000.0,-71792000.0,29098000.0
VECO,2021,Shake-out,67742000.0,44528000.0,-122029000.0
VECO,2022,Maturity,108483000.0,-68880000.0,-4550000.0
VECO,2023,Maturity,61674000.0,-53330000.0,-4680000.0
VECO,2024,Maturity,63815000.0,-64547000.0,-12579000.0
VSAT,2020,Growth,436936000.0,-758801000.0,365185000.0
VSAT,2021,Growth,727215000.0,-885271000.0,149691000.0
VSAT,2022,Growth,505641000.0,-1129843000.0,643630000.0
VSAT,2023,Shake-out,367861000.0,768037000.0,-66128000.0
VSAT,2024,Growth,688196000.0,-1291180000.0,1124356000.0
SPT,2020,Introduction,-11352000.0,-53802000.0,44359000.0
SPT,2021,Maturity,14817000.0,-22118000.0,-100000.0
SPT,2022,Maturity,10668000.0,-37672000.0,-193000.0
SPT,2023,Growth,6456000.0,-86635000.0,53957000.0
SPT,2024,Shake-out,26321000.0,40726000.0,-30324000.0
EXOD,2020,Data Missing,,,
EXOD,2021,Data Missing,,,
EXOD,2022,Data Missing,,,
EXOD,2023,Maturity,692000.0,-9128000.0,-682000.0
EXOD,2024,Decline,-12042000.0,43887000.0,-5338000.0
INOD,2020,Growth,5660000.0,-1375000.0,2312000.0
INOD,2021,Growth,5151000.0,-4368000.0,773000.0
INOD,2022,Shake-out,-1216000.0,-7033000.0,-307000.0
INOD,2023,Growth,5903000.0,-5071000.0,2872000.0
INOD,2024,Growth,35015000.0,-7741000.0,6058000.0
DAVE,2020,Data Missing,,,
DAVE,2021,Introduction,-2090773.0,-253765980.0,255936538.0
DAVE,2022,Introduction,-44883000.0,-285579000.0,321767000.0
DAVE,2023,Growth,33754000.0,-14375000.0,22000.0
DAVE,2024,Maturity,125137000.0,-45843000.0,-70995000.0
FLYW,2020,Introduction,-14223000.0,-81542000.0,119049000.0
FLYW,2021,Growth,17131000.0,-62914000.0,327512000.0
FLYW,2022,Maturity,5427000.0,-24663000.0,-23970000.0
FLYW,2023,Growth,80625000.0,-38777000.0,263418000.0
FLYW,2024,Maturity,91468000.0,-215800000.0,-37631000.0
HLIT,2020,Maturity,39163000.0,-32205000.0,-2109000.0
HLIT,2021,Growth,41017000.0,-12975000.0,7939000.0
HLIT,2022,Maturity,5476000.0,-1288000.0,-43133000.0
HLIT,2023,Maturity,7059000.0,-8475000.0,-4990000.0
HLIT,2024,Maturity,61917000.0,-9186000.0,-33269000.0
VRNT,2020,Maturity,237904000.0,-125801000.0,-111322000.0
VRNT,2021,Growth,253846000.0,-37243000.0,71933000.0
VRNT,2022,Maturity,125599000.0,-35900000.0,-430123000.0
VRNT,2023,Maturity,139816000.0,-56583000.0,-157907000.0
VRNT,2024,Maturity,150642000.0,-37379000.0,-153354000.0
CRCT,2020,Maturity,248227000.0,-21842000.0,-110915000.0
CRCT,2021,Introduction,-104949000.0,-35786000.0,260244000.0
CRCT,2022,Maturity,117683000.0,-107869000.0,-26247000.0
CRCT,2023,Maturity,288097000.0,-48778000.0,-322185000.0
CRCT,2024,Maturity,264968000.0,-18328000.0,-156435000.0
OLO,2020,Growth,20768000.0,-1273000.0,45326000.0
OLO,2021,Growth,16253000.0,-77072000.0,499508000.0
OLO,2022,Maturity,2344000.0,-158483000.0,-8233000.0
OLO,2023,Shake-out,-6568000.0,-19490000.0,-45797000.0
OLO,2024,Maturity,39688000.0,-16872000.0,-14277000.0
ROG,2020,Maturity,165056000.0,-40385000.0,-104189000.0
ROG,2021,Growth,124400000.0,-238600000.0,159000000.0
ROG,2022,Maturity,129500000.0,-113100000.0,-10100000.0
ROG,2023,Maturity,131400000.0,-47900000.0,-190300000.0
ROG,2024,Maturity,127100000.0,-45600000.0,-50100000.0
DGII,2020,Growth,34478000.0,-136997000.0,63603000.0
DGII,2021,Growth,57723000.0,-21365000.0,62242000.0
DGII,2022,Growth,37740000.0,-349528000.0,192782000.0
DGII,2023,Maturity,36751000.0,-4345000.0,-34500000.0
DGII,2024,Shake-out,83092000.0,3000.0,-89048000.0
ML,2020,Introduction,-490424.0,-350000000.0,351440961.0
ML,2021,Introduction,-8569000.0,-144361000.0,378227000.0
ML,2022,Growth,3361000.0,-141546000.0,45670000.0
ML,2023,Maturity,116346000.0,-127565000.0,-48011000.0
ML,2024,Maturity,201019000.0,-68446000.0,-76613000.0
YALA,2020,Data Missing,,,
YALA,2021,Data Missing,,,
YALA,2022,Data Missing,,,
YALA,2023,Data Missing,,,
YALA,2024,Data Missing,,,
DQ,2020,Data Missing,,,
DQ,2021,Data Missing,,,
DQ,2022,Data Missing,,,
DQ,2023,Data Missing,,,
DQ,2024,Data Missing,,,
SONO,2020,Maturity,161986000.0,-69324000.0,-27091000.0
SONO,2021,Growth,253226000.0,-45531000.0,24967000.0
SONO,2022,Shake-out,-28260000.0,-172632000.0,-150260000.0
SONO,2023,Maturity,100406000.0,-50286000.0,-108592000.0
SONO,2024,Maturity,189906000.0,-105242000.0,-137309000.0
QUBT,2020,Introduction,-11540524.0,-11973.0,26647719.0
QUBT,2021,Introduction,-6823044.0,-22500.0,8387879.0
QUBT,2022,Introduction,-17240117.0,-2225758.0,8035684.0
QUBT,2023,Introduction,-18315000.0,-2612000.0,17678000.0
QUBT,2024,Introduction,-16213000.0,-6036000.0,99135000.0
PENG,2020,Growth,87205000.0,-32041000.0,12594000.0
PENG,2021,Growth,153350000.0,-84178000.0,2849000.0
PENG,2022,Growth,104931000.0,-38970000.0,73879000.0
PENG,2023,Growth,104387000.0,-298569000.0,236416000.0
PENG,2024,Shake-out,77185000.0,107585000.0,-210101000.0
RDWR,2020,Data Missing,,,
RDWR,2021,Data Missing,,,
RDWR,2022,Data Missing,,,
RDWR,2023,Data Missing,,,
RDWR,2024,Data Missing,,,
DCBO,2020,Data Missing,,,
DCBO,2021,Data Missing,,,
DCBO,2022,Data Missing,,,
DCBO,2023,Data Missing,,,
DCBO,2024,Data Missing,,,
TSAT,2020,Data Missing,,,
TSAT,2021,Data Missing,,,
TSAT,2022,Data Missing,,,
TSAT,2023,Data Missing,,,
TSAT,2024,Data Missing,,,
MXL,2020,Growth,73593000.0,-175286000.0,159649000.0
MXL,2021,Maturity,168233000.0,-91757000.0,-91903000.0
MXL,2022,Maturity,388726000.0,-91762000.0,-240401000.0
MXL,2023,Maturity,43372000.0,-15935000.0,-26356000.0
MXL,2024,Introduction,-45295000.0,-23446000.0,1286000.0
UCTT,2020,Maturity,97300000.0,-29800000.0,-31100000.0
UCTT,2021,Growth,211600000.0,-404800000.0,460800000.0
UCTT,2022,Maturity,47200000.0,-96200000.0,-56000000.0
UCTT,2023,Maturity,135900000.0,-119700000.0,-69900000.0
UCTT,2024,Growth,65000000.0,-63500000.0,9800000.0
PSFE,2020,Data Missing,,,
PSFE,2021,Data Missing,,,
PSFE,2022,Data Missing,,,
PSFE,2023,Data Missing,,,
PSFE,2024,Data Missing,,,
BELFB,2020,Maturity,46108000.0,-1515000.0,-32142000.0
BELFB,2021,Maturity,4632000.0,-18878000.0,-8400000.0
BELFB,2022,Maturity,40257000.0,-6999000.0,-21262000.0
BELFB,2023,Maturity,108349000.0,-53535000.0,-38597000.0
BELFB,2024,Growth,74064000.0,-297893000.0,206258000.0
JKS,2020,Data Missing,,,
JKS,2021,Data Missing,,,
JKS,2022,Data Missing,,,
JKS,2023,Data Missing,,,
JKS,2024,Data Missing,,,
BELFA,2020,Maturity,46108000.0,-1515000.0,-32142000.0
BELFA,2021,Maturity,4632000.0,-18878000.0,-8400000.0
BELFA,2022,Maturity,40257000.0,-6999000.0,-21262000.0
BELFA,2023,Maturity,108349000.0,-53535000.0,-38597000.0
BELFA,2024,Growth,74064000.0,-297893000.0,206258000.0
BLND,2020,Introduction,-65013000.0,-7917000.0,90756000.0
BLND,2021,Introduction,-127504000.0,-633908000.0,933573000.0
BLND,2022,Decline,-190418000.0,99431000.0,2220000.0
BLND,2023,Decline,-127621000.0,127306000.0,-90958000.0
BLND,2024,Data Missing,,,
IIIV,2020,Growth,23720000.0,-35431000.0,29112000.0
IIIV,2021,Growth,44533000.0,-149306000.0,102103000.0
IIIV,2022,Growth,43759000.0,-113045000.0,75120000.0
IIIV,2023,Growth,37170000.0,-121520000.0,72985000.0
IIIV,2024,Shake-out,48409000.0,396150000.0,-367362000.0
SABR,2020,Data Missing,,-1291000.0,1837741000.0
SABR,2021,Data Missing,,-29428000.0,-50558000.0
SABR,2022,Data Missing,,173977000.0,-75370000.0
SABR,2023,Data Missing,,-109980000.0,-94219000.0
SABR,2024,Data Missing,,-29614000.0,39572000.0
DSP,2020,Maturity,18875000.0,-7841000.0,-6220000.0
DSP,2021,Growth,28665000.0,-7372000.0,207558000.0
DSP,2022,Shake-out,-3530000.0,-8826000.0,-19551000.0
DSP,2023,Maturity,37752000.0,-13476000.0,-14391000.0
DSP,2024,Maturity,51767000.0,-27744000.0,-35433000.0
BASE,2020,Introduction,-21757000.0,-4710000.0,35780000.0
BASE,2021,Introduction,-39178000.0,-22412000.0,80501000.0
BASE,2022,Introduction,-41574000.0,-92030000.0,192410000.0
BASE,2023,Introduction,-41185000.0,-23366000.0,9706000.0
BASE,2024,Decline,-26893000.0,15426000.0,12933000.0
PRO,2020,Introduction,-49389000.0,-30460000.0,102914000.0
PRO,2021,Introduction,-18555000.0,-85173000.0,2471000.0
PRO,2022,Introduction,-23906000.0,-1142000.0,1069000.0
PRO,2023,Maturity,9877000.0,-2704000.0,-32357000.0
PRO,2024,Maturity,27383000.0,-1219000.0,-32338000.0
VMEO,2020,Shake-out,13861000.0,42000.0,93868000.0
VMEO,2021,Growth,15954000.0,-6824000.0,203058000.0
VMEO,2022,Decline,-37071000.0,830000.0,-10588000.0
VMEO,2023,Shake-out,37785000.0,531000.0,-11695000.0
VMEO,2024,Maturity,56861000.0,-222000.0,-32177000.0
COMM,2020,Maturity,436200000.0,-120200000.0,-383800000.0
COMM,2021,Maturity,122300000.0,-136800000.0,-139500000.0
COMM,2022,Maturity,190000000.0,-82100000.0,-65000000.0
COMM,2023,Shake-out,297300000.0,30900000.0,-181700000.0
COMM,2024,Maturity,273100000.0,-57200000.0,-83000000.0
YEXT,2020,Decline,-30768000.0,39308000.0,168373000.0
YEXT,2021,Growth,1204000.0,-65111000.0,22548000.0
YEXT,2022,Growth,21849000.0,-13418000.0,24617000.0
YEXT,2023,Maturity,17853000.0,-6193000.0,-79021000.0
YEXT,2024,Maturity,46157000.0,-2728000.0,-23254000.0
APLD,2020,Data Missing,,,
APLD,2021,Introduction,-83000.0,-3302000.0,15135000.0
APLD,2022,Introduction,-872000.0,-45871000.0,81292000.0
APLD,2023,Growth,58735000.0,-132088000.0,70628000.0
APLD,2024,Growth,13794000.0,-172436000.0,146757000.0
FSLY,2020,Introduction,-19916000.0,-275023000.0,272739000.0
FSLY,2021,Introduction,-38482000.0,-794511000.0,936551000.0
FSLY,2022,Decline,-69632000.0,235751000.0,-189149000.0
FSLY,2023,Shake-out,362000.0,294940000.0,-331380000.0
FSLY,2024,Shake-out,16406000.0,178900000.0,-17099000.0
PGY,2020,Data Missing,,,
PGY,2021,Growth,49811000.0,-140740000.0,289624000.0
PGY,2022,Introduction,-40000000.0,-265419000.0,437920000.0
PGY,2023,Growth,9577000.0,-412693000.0,289096000.0
PGY,2024,Data Missing,,,
SEDG,2020,Growth,222655000.0,-236637000.0,640484000.0
SEDG,2021,Maturity,214129000.0,-484211000.0,-15178000.0
SEDG,2022,Growth,31284000.0,-417044000.0,654607000.0
SEDG,2023,Shake-out,-180113000.0,-268894000.0,-11956000.0
SEDG,2024,Decline,-313319000.0,416286000.0,-20129000.0
BBAI,2020,Introduction,-7416000.0,-184869000.0,150000.0
BBAI,2021,Introduction,-19782000.0,-863000.0,180862000.0
BBAI,2022,Shake-out,-48918000.0,-5234000.0,-103137000.0
BBAI,2023,Introduction,-18307000.0,-3830000.0,42062000.0
BBAI,2024,Decline,-38119000.0,2821000.0,52458000.0
SCSC,2020,Data Missing,,,
SCSC,2021,Data Missing,,,
SCSC,2022,Data Missing,,,
SCSC,2023,Data Missing,,,
SCSC,2024,Data Missing,,,
HCKT,2020,Data Missing,,,
HCKT,2021,Maturity,46353000.0,-3242000.0,-46739000.0
HCKT,2022,Maturity,58904000.0,-4656000.0,-69736000.0
HCKT,2023,Maturity,37401000.0,-4101000.0,-42565000.0
HCKT,2024,Maturity,47729000.0,-10620000.0,-41662000.0
RSKD,2020,Data Missing,,,
RSKD,2021,Data Missing,,,
RSKD,2022,Data Missing,,,
RSKD,2023,Data Missing,,,
RSKD,2024,Data Missing,,,
PDFS,2020,Growth,21783000.0,-150502000.0,64798000.0
PDFS,2021,Maturity,4243000.0,-4667000.0,-5525000.0
PDFS,2022,Shake-out,32298000.0,84599000.0,-24307000.0
PDFS,2023,Maturity,14600000.0,-28991000.0,-5890000.0
PDFS,2024,Maturity,9703000.0,-5936000.0,-11233000.0
CGNT,2020,Data Missing,,,
CGNT,2021,Data Missing,,,
CGNT,2022,Data Missing,,,
CGNT,2023,Data Missing,,,
CGNT,2024,Data Missing,,,
SSYS,2020,Data Missing,,,
SSYS,2021,Data Missing,,,
SSYS,2022,Data Missing,,,
SSYS,2023,Data Missing,,,
SSYS,2024,Data Missing,,,
COHU,2020,Maturity,49880000.0,-18363000.0,-38218000.0
COHU,2021,Shake-out,97915000.0,39893000.0,6526000.0
COHU,2022,Maturity,112861000.0,-67871000.0,-91069000.0
COHU,2023,Maturity,101470000.0,-30210000.0,-68137000.0
COHU,2024,Shake-out,2778000.0,21916000.0,-59035000.0
ETWO,2020,Introduction,-55847000.0,-442962000.0,467617000.0
ETWO,2021,Maturity,5801000.0,-467275000.0,-468000.0
ETWO,2022,Growth,51154000.0,-808508000.0,710708000.0
ETWO,2023,Growth,68098000.0,-228729000.0,90435000.0
